Order ID,Product ID,Location Id,Order Date,Quantity,Sales,Discount,Profit
ORD036867,PROD036867,106,18-01-2022,9,16652.14,0.4,1876.82
ORD036868,PROD036868,116,13-09-2020,3,21787.88,0.07,2827.15
ORD036869,PROD036869,135,20-10-2023,6,33943.49,0.46,5460.24
ORD036870,PROD036870,116,08-12-2023,3,32612.46,0.41,3259.43
ORD036871,PROD036871,112,07-01-2022,4,42250.01,0.19,3800.83
ORD036872,PROD036872,101,28-11-2020,7,18381.31,0.03,4899.34
ORD036873,PROD036873,116,09-04-2022,2,38461.38,0.39,4282.58
ORD036874,PROD036874,105,22-03-2020,8,15657.09,0.32,2228.16
ORD036875,PROD036875,121,06-07-2020,6,26560.03,0.38,2094.9
ORD036876,PROD036876,122,21-04-2021,7,45976.9,0.08,7601.49
ORD036877,PROD036877,104,20-02-2020,7,30461.61,0.19,5030.33
ORD036878,PROD036878,109,04-05-2022,3,17686.83,0.22,2173.67
ORD036879,PROD036879,131,24-11-2020,7,9970.21,0.32,2008.4
ORD036880,PROD036880,131,18-01-2021,9,10733.28,0.49,1616.79
ORD036881,PROD036881,132,24-02-2021,8,39161.88,0.06,7613.2
ORD036882,PROD036882,135,02-12-2022,1,33270.26,0.28,2633.09
ORD036883,PROD036883,114,06-12-2022,9,32669.26,0.32,3556.32
ORD036884,PROD036884,136,01-01-2020,6,7715.44,0.12,1336.43
ORD036885,PROD036885,131,27-06-2020,9,4380.06,0.04,924.4
ORD036886,PROD036886,125,12-05-2023,1,17569.88,0.49,1130.42
ORD036887,PROD036887,127,09-12-2019,8,26583.04,0.18,2939.68
ORD036888,PROD036888,131,22-12-2019,2,31530.25,0.13,3709.34
ORD036889,PROD036889,125,31-12-2023,5,17461.17,0.14,2300.42
ORD036890,PROD036890,130,04-05-2021,1,37903.05,0.38,6356.11
ORD036891,PROD036891,109,30-10-2020,2,44886.95,0.41,4043.59
ORD036892,PROD036892,123,21-12-2019,10,35547.43,0.19,6977.86
ORD036893,PROD036893,110,30-03-2019,9,25830.31,0.37,3660.8
ORD036894,PROD036894,105,19-03-2023,1,2597.75,0.05,381.83
ORD036895,PROD036895,121,07-09-2023,5,30894.49,0.16,7444.43
ORD036896,PROD036896,117,21-06-2021,4,19224.93,0.33,2589.99
ORD036897,PROD036897,125,10-07-2021,4,19655.27,0.47,3026.41
ORD036898,PROD036898,134,12-07-2022,5,33178.86,0.24,6033.96
ORD036899,PROD036899,115,19-01-2023,7,10256.14,0.43,1252.58
ORD036900,PROD036900,112,07-05-2021,3,24250.15,0.45,1433.45
ORD036901,PROD036901,111,11-12-2019,1,15857.32,0.44,1206.17
ORD036902,PROD036902,104,25-12-2023,4,21126.99,0.44,1953.86
ORD036903,PROD036903,134,30-07-2023,3,12910.25,0.06,3240.84
ORD036904,PROD036904,113,09-08-2023,4,13801.01,0.31,2150.62
ORD036905,PROD036905,119,28-07-2023,9,15178.16,0.29,2771.09
ORD036906,PROD036906,121,16-03-2022,3,32025.08,0.16,3535.76
ORD036907,PROD036907,131,30-06-2020,4,28128.12,0.13,3470.04
ORD036908,PROD036908,128,16-04-2022,3,29974.17,0.4,3296.1
ORD036909,PROD036909,121,24-07-2023,8,32087.22,0.4,4774.25
ORD036910,PROD036910,116,10-01-2019,9,24471.22,0.04,2450.38
ORD036911,PROD036911,127,12-07-2020,4,958.2,0.12,118.93
ORD036912,PROD036912,119,03-12-2022,10,36780.21,0.01,8415.36
ORD036913,PROD036913,118,22-08-2019,5,4161.92,0.17,827.5
ORD036914,PROD036914,123,14-08-2022,9,25015.03,0.19,4569.93
ORD036915,PROD036915,129,03-11-2019,3,32787.14,0.2,5350.33
ORD036916,PROD036916,119,04-11-2022,1,22897.98,0.48,1314.4
ORD036917,PROD036917,120,02-11-2019,3,32140.57,0.14,3700.32
ORD036918,PROD036918,116,15-08-2020,4,25535.68,0.38,2640.1
ORD036919,PROD036919,121,01-07-2023,8,27190.35,0.16,2835.94
ORD036920,PROD036920,126,11-04-2022,2,30924.28,0.22,4164.85
ORD036921,PROD036921,102,15-07-2020,6,45509.42,0.38,5020.85
ORD036922,PROD036922,109,06-01-2019,2,17215.29,0.16,2595.24
ORD036923,PROD036923,123,03-11-2021,1,37061.25,0.17,6278.26
ORD036924,PROD036924,116,14-08-2019,5,48493.45,0.47,3566.61
ORD036925,PROD036925,117,07-05-2020,1,47743.81,0.17,9358.79
ORD036926,PROD036926,129,17-12-2021,10,21706.49,0.03,2421.13
ORD036927,PROD036927,111,17-12-2019,4,39656.95,0.37,6831.22
ORD036928,PROD036928,103,02-01-2020,4,48520.47,0.41,5648.44
ORD036929,PROD036929,125,10-04-2023,10,11621.31,0.46,1360.45
ORD036930,PROD036930,114,17-07-2023,4,18637.03,0.37,2622.05
ORD036931,PROD036931,115,14-08-2019,8,2322.93,0.44,184.19
ORD036932,PROD036932,127,15-04-2021,1,31712.08,0.39,2355.66
ORD036933,PROD036933,125,23-06-2023,1,36120,0.4,5365.91
ORD036934,PROD036934,106,03-07-2022,3,11383.03,0.17,1135.03
ORD036935,PROD036935,108,24-04-2021,6,24622.5,0.17,4067.92
ORD036936,PROD036936,108,17-03-2023,6,44239.27,0.35,6878.39
ORD036937,PROD036937,103,21-07-2021,7,29660.07,0.15,6099.92
ORD036938,PROD036938,132,19-04-2020,1,34927.31,0.22,5754.01
ORD036939,PROD036939,122,22-07-2021,5,26340.69,0.2,4568.4
ORD036940,PROD036940,121,26-08-2020,8,14298.75,0.17,2779.14
ORD036941,PROD036941,124,22-03-2020,10,34820.6,0.13,6308.92
ORD036942,PROD036942,112,19-05-2021,9,27406.5,0.41,1713.52
ORD036943,PROD036943,127,28-02-2021,4,24442.9,0.49,3226.67
ORD036944,PROD036944,136,24-01-2022,9,36665.6,0.16,6265.23
ORD036945,PROD036945,133,27-01-2021,6,15998.91,0.08,3284.96
ORD036946,PROD036946,136,30-12-2021,4,17552.69,0.11,1758.32
ORD036947,PROD036947,120,14-11-2021,9,38431.75,0.14,5316.18
ORD036948,PROD036948,114,20-07-2019,7,28758.74,0.47,3086.26
ORD036949,PROD036949,105,13-09-2020,4,143.55,0.44,10.42
ORD036950,PROD036950,101,01-11-2019,5,6384.38,0.04,680.37
ORD036951,PROD036951,102,21-12-2021,9,13256.68,0.29,1964.99
ORD036952,PROD036952,109,08-12-2019,3,1006.59,0.08,122.52
ORD036953,PROD036953,133,20-02-2019,1,30308.36,0.28,5740.37
ORD036954,PROD036954,120,27-03-2020,7,31288.53,0.09,4061.61
ORD036955,PROD036955,106,27-12-2023,10,1564.6,0.16,385.77
ORD036956,PROD036956,134,01-09-2021,8,33813.11,0.17,5683.15
ORD036957,PROD036957,124,02-05-2021,3,2380.1,0.41,310.58
ORD036958,PROD036958,132,16-11-2021,6,23253.3,0.17,4966.88
ORD036959,PROD036959,107,10-04-2020,8,22144.74,0.23,4425.8
ORD036960,PROD036960,130,21-03-2022,3,11713.05,0.25,2363.37
ORD036961,PROD036961,130,30-01-2021,9,35356.62,0.1,4072.71
ORD036962,PROD036962,124,03-02-2023,1,19503.19,0.33,2411.27
ORD036963,PROD036963,136,14-01-2019,10,12696.52,0.05,1672.61
ORD036964,PROD036964,121,10-05-2019,9,19724.11,0.15,2420.63
ORD036965,PROD036965,113,26-04-2019,2,9379.12,0.38,595.91
ORD036966,PROD036966,109,23-04-2023,8,18497.88,0.34,2782.74
ORD036967,PROD036967,133,11-01-2021,4,16612.31,0.11,3282.42
ORD036968,PROD036968,109,22-04-2021,5,24108.69,0.33,1694.74
ORD036969,PROD036969,114,21-12-2022,10,41363.87,0.22,7198.78
ORD036970,PROD036970,133,13-09-2019,6,49120.34,0.15,6275.77
ORD036971,PROD036971,123,20-06-2019,7,32863.9,0.45,3777.22
ORD036972,PROD036972,127,20-06-2023,4,7985.76,0.13,1600.44
ORD036973,PROD036973,129,08-08-2023,4,3814.48,0.28,742.96
ORD036974,PROD036974,112,01-04-2021,8,46795.4,0.49,3608.89
ORD036975,PROD036975,119,12-04-2022,2,33233.84,0.47,3165.28
ORD036976,PROD036976,129,16-02-2022,5,38996.28,0.1,4195.53
ORD036977,PROD036977,115,21-11-2021,10,37938.64,0.25,5826.92
ORD036978,PROD036978,101,18-10-2023,5,8987.16,0.45,503.12
ORD036979,PROD036979,121,04-12-2021,9,16980.4,0.19,2536.14
ORD036980,PROD036980,105,04-04-2021,9,36543.59,0.05,7295.45
ORD036981,PROD036981,103,26-07-2021,10,46248,0.22,9335.24
ORD036982,PROD036982,109,23-02-2022,7,29397.73,0.12,5993.05
ORD036983,PROD036983,132,21-02-2020,1,6050.16,0.41,738.2
ORD036984,PROD036984,106,07-10-2021,10,7276.45,0.31,1348.61
ORD036985,PROD036985,103,03-12-2023,8,41351.79,0.05,5691.91
ORD036986,PROD036986,129,27-12-2020,5,19926.51,0.08,4277.34
ORD036987,PROD036987,131,14-07-2022,4,10399.44,0.29,2147.24
ORD036988,PROD036988,108,30-10-2020,9,1883.99,0.07,334.79
ORD036989,PROD036989,118,02-03-2019,10,10499.33,0.36,728.1
ORD036990,PROD036990,121,26-02-2023,8,20555.03,0.02,4900.17
ORD036991,PROD036991,107,13-09-2019,10,21955.55,0.08,3274.83
ORD036992,PROD036992,123,23-01-2020,8,27120.92,0.05,5632.78
ORD036993,PROD036993,120,13-04-2021,2,35425.48,0.08,3340.5
ORD036994,PROD036994,120,28-04-2019,1,33445.3,0.05,5520.93
ORD036995,PROD036995,134,26-05-2021,10,36484.01,0.16,3159.78
ORD036996,PROD036996,118,01-05-2021,9,37771.92,0.3,3585.45
ORD036997,PROD036997,116,07-10-2021,10,2497.18,0.18,484.83
ORD036998,PROD036998,130,21-06-2022,2,9180.5,0.49,1066.67
ORD036999,PROD036999,122,09-05-2020,1,11353.9,0.11,2811.6
ORD037000,PROD037000,104,25-05-2019,10,14539.85,0.37,1498.98
ORD037001,PROD037001,114,03-12-2019,1,48780.67,0.2,11199.25
ORD037002,PROD037002,131,23-01-2019,8,5265.21,0.1,791.06
ORD037003,PROD037003,133,05-08-2020,4,39053.43,0.2,3268.67
ORD037004,PROD037004,122,08-01-2021,5,33735.58,0.07,3739.74
ORD037005,PROD037005,129,09-10-2023,1,28953.02,0.2,6035.46
ORD037006,PROD037006,126,14-08-2023,1,4914.51,0,855.65
ORD037007,PROD037007,124,26-02-2020,8,42736.26,0.1,6366.45
ORD037008,PROD037008,113,22-12-2022,6,17114.61,0.37,2112.19
ORD037009,PROD037009,113,12-03-2023,3,942.73,0.43,114.79
ORD037010,PROD037010,121,28-12-2022,1,21175.06,0.29,2600.93
ORD037011,PROD037011,128,20-06-2020,1,28086.33,0.09,5149.14
ORD037012,PROD037012,105,17-01-2021,1,3450,0.19,638.03
ORD037013,PROD037013,108,08-09-2022,2,21193.91,0.17,3121.19
ORD037014,PROD037014,101,02-02-2021,6,10572.82,0.05,2729.52
ORD037015,PROD037015,110,09-07-2023,2,112.07,0.16,20.24
ORD037016,PROD037016,121,13-01-2019,4,21316.19,0.17,4020.4
ORD037017,PROD037017,133,05-10-2023,1,5246.23,0.1,757.49
ORD037018,PROD037018,132,10-06-2022,8,8824.67,0.01,2074.88
ORD037019,PROD037019,115,07-05-2021,9,27412.06,0.31,3467.93
ORD037020,PROD037020,118,14-03-2021,4,21437.37,0.24,3386.16
ORD037021,PROD037021,120,27-09-2023,1,4444.72,0.45,350.27
ORD037022,PROD037022,119,25-09-2022,5,16821.81,0.42,2436.15
ORD037023,PROD037023,125,28-04-2023,10,42233.2,0.08,11269.64
ORD037024,PROD037024,114,19-12-2021,8,22760.22,0,3699.16
ORD037025,PROD037025,112,30-05-2019,5,38195.96,0.01,8853.28
ORD037026,PROD037026,107,17-05-2020,5,28778.83,0.45,2018.59
ORD037027,PROD037027,106,09-03-2020,2,27195.8,0.01,6018.8
ORD037028,PROD037028,124,15-11-2023,9,26324.47,0.26,4986.09
ORD037029,PROD037029,108,30-04-2022,1,6954.54,0.31,749.54
ORD037030,PROD037030,132,23-03-2022,2,3144.16,0.01,521.03
ORD037031,PROD037031,125,21-02-2021,8,31137.58,0.31,2225.04
ORD037032,PROD037032,136,07-03-2023,9,45461.73,0.1,6149.79
ORD037033,PROD037033,124,17-04-2022,7,45879.77,0.13,9364.66
ORD037034,PROD037034,131,28-02-2019,1,20327.99,0.19,2419.21
ORD037035,PROD037035,106,29-11-2023,6,4884.13,0.26,887.15
ORD037036,PROD037036,131,16-01-2019,9,45676.08,0.27,8581.6
ORD037037,PROD037037,136,28-03-2021,4,19699.59,0.23,2039.6
ORD037038,PROD037038,104,09-05-2019,3,20496.28,0.16,3949
ORD037039,PROD037039,120,29-05-2023,5,35163.25,0.36,4082.15
ORD037040,PROD037040,110,29-11-2023,5,21734.51,0.29,4016.38
ORD037041,PROD037041,135,02-05-2022,3,30806.53,0.06,5983.21
ORD037042,PROD037042,103,08-07-2019,10,12982.08,0.12,1243.57
ORD037043,PROD037043,116,25-12-2021,9,39286.53,0.45,2926.86
ORD037044,PROD037044,113,09-03-2022,4,17041.51,0.14,1551.51
ORD037045,PROD037045,111,01-07-2021,6,42887.69,0.3,4565.29
ORD037046,PROD037046,104,28-04-2023,4,6736.21,0.17,905.53
ORD037047,PROD037047,105,09-07-2020,2,45624.08,0.15,9489.4
ORD037048,PROD037048,111,27-02-2022,9,20901.01,0.07,3430.06
ORD037049,PROD037049,108,18-05-2020,8,23610.12,0.29,2005.55
ORD037050,PROD037050,123,01-07-2021,6,26223.1,0.31,3247.27
ORD037051,PROD037051,107,08-04-2022,2,12219.34,0.2,2577
ORD037052,PROD037052,128,02-05-2022,6,261.83,0.31,44.42
ORD037053,PROD037053,124,17-07-2020,5,13576.96,0.23,1136.21
ORD037054,PROD037054,136,09-01-2022,7,47186.37,0.08,11796.71
ORD037055,PROD037055,129,12-02-2023,10,29614.48,0.33,5116.39
ORD037056,PROD037056,117,17-12-2021,8,5578.32,0.32,674.59
ORD037057,PROD037057,132,03-10-2022,8,27728.81,0.07,6179.3
ORD037058,PROD037058,117,01-06-2021,2,32974.26,0.38,4159.19
ORD037059,PROD037059,125,29-06-2023,5,12597.75,0.44,2017.77
ORD037060,PROD037060,134,27-02-2021,8,25164.8,0.32,2322.62
ORD037061,PROD037061,114,23-01-2021,9,188.42,0.03,29.79
ORD037062,PROD037062,115,21-07-2019,9,3688.7,0.4,417.83
ORD037063,PROD037063,113,27-06-2021,8,28036.46,0.27,5554.39
ORD037064,PROD037064,129,18-03-2021,2,42609.21,0.07,6746.52
ORD037065,PROD037065,120,05-02-2020,8,14254.44,0.28,1492.15
ORD037066,PROD037066,120,06-04-2019,7,45730.89,0.33,5173.9
ORD037067,PROD037067,111,15-12-2020,7,19097.79,0.38,2007.32
ORD037068,PROD037068,123,25-09-2020,8,23918.39,0.16,2422.51
ORD037069,PROD037069,106,10-09-2020,1,31884.53,0.39,2028.56
ORD037070,PROD037070,111,02-02-2022,4,20723.8,0.16,2781.35
ORD037071,PROD037071,103,06-04-2022,4,43913.79,0.47,2783.18
ORD037072,PROD037072,125,12-10-2019,7,16458.48,0.08,2961.6
ORD037073,PROD037073,102,25-06-2023,5,34461.29,0.12,4792.16
ORD037074,PROD037074,113,16-11-2020,2,17443.94,0.08,3574.92
ORD037075,PROD037075,122,08-05-2019,6,23329.77,0.02,3241.25
ORD037076,PROD037076,115,10-04-2019,6,5320.37,0.07,1083.69
ORD037077,PROD037077,135,10-08-2023,10,48251.11,0.37,5728.17
ORD037078,PROD037078,117,15-01-2023,8,28748.84,0.45,2028.05
ORD037079,PROD037079,112,05-09-2023,10,17999.28,0.49,1315.99
ORD037080,PROD037080,123,17-02-2020,8,27458.09,0.05,2830.22
ORD037081,PROD037081,121,25-04-2022,1,20759.73,0.04,4193.75
ORD037082,PROD037082,119,27-04-2023,5,41184.71,0.37,6651.08
ORD037083,PROD037083,110,07-08-2020,8,49896.55,0.28,9890.04
ORD037084,PROD037084,105,22-03-2022,5,2012,0.4,211.62
ORD037085,PROD037085,115,28-11-2022,10,23757.76,0.15,3724.31
ORD037086,PROD037086,120,13-02-2019,4,13808.35,0.22,1546.97
ORD037087,PROD037087,120,10-07-2023,10,7982.43,0.39,1215.19
ORD037088,PROD037088,124,06-06-2021,2,38494.15,0.39,6635.9
ORD037089,PROD037089,112,18-06-2019,5,12963.54,0.06,1625.27
ORD037090,PROD037090,125,06-01-2023,2,26448.72,0.02,5024.59
ORD037091,PROD037091,103,24-11-2019,7,44935.75,0.28,4081.91
ORD037092,PROD037092,132,25-11-2023,5,7372.35,0.39,1173.28
ORD037093,PROD037093,120,01-12-2023,6,23871.67,0.32,3523.93
ORD037094,PROD037094,108,28-09-2022,3,10839.41,0.01,1387.79
ORD037095,PROD037095,129,27-07-2021,7,49615.27,0.18,6498.55
ORD037096,PROD037096,103,24-02-2021,2,28724.57,0.16,4270.12
ORD037097,PROD037097,118,10-07-2023,4,14045.14,0.14,1633.19
ORD037098,PROD037098,123,29-05-2023,5,29554.89,0.32,3396.3
ORD037099,PROD037099,115,01-10-2021,1,767.26,0.24,75.73
ORD037100,PROD037100,103,18-10-2023,2,22842.66,0.23,3625.64
ORD037101,PROD037101,131,12-07-2023,5,31445.87,0.29,3722.08
ORD037102,PROD037102,113,31-08-2020,6,35586.24,0.38,2599.92
ORD037103,PROD037103,125,12-02-2021,2,40797.45,0.24,4622.75
ORD037104,PROD037104,131,02-10-2023,7,37306.45,0.2,8219.21
ORD037105,PROD037105,129,18-08-2022,10,16538.02,0.01,2252.32
ORD037106,PROD037106,123,21-04-2022,9,20090.37,0.39,1352.93
ORD037107,PROD037107,117,19-01-2021,10,37532.79,0.08,7634.13
ORD037108,PROD037108,131,06-10-2023,2,6108.43,0.34,1140.37
ORD037109,PROD037109,118,23-02-2019,4,15806.41,0.05,1975.2
ORD037110,PROD037110,101,05-03-2019,4,32005.15,0.38,2743.18
ORD037111,PROD037111,103,14-02-2022,5,25500.78,0.04,2587.08
ORD037112,PROD037112,128,05-12-2019,6,13081.43,0.31,2501.26
ORD037113,PROD037113,106,24-07-2023,8,6839.97,0.23,732
ORD037114,PROD037114,110,12-06-2023,5,37727.72,0.2,3508.54
ORD037115,PROD037115,124,16-12-2019,1,29272.84,0.47,2298.73
ORD037116,PROD037116,128,14-08-2019,6,38720.14,0.37,2779.41
ORD037117,PROD037117,118,26-01-2022,2,45319.72,0.01,9301.11
ORD037118,PROD037118,112,27-05-2019,8,12514.78,0.27,1376.05
ORD037119,PROD037119,119,02-10-2023,1,37946.58,0.13,6958.73
ORD037120,PROD037120,106,05-04-2020,7,26703.37,0.48,2138.99
ORD037121,PROD037121,122,27-11-2022,5,42982.83,0.11,10796.5
ORD037122,PROD037122,113,28-05-2021,5,40414.66,0.2,7903.7
ORD037123,PROD037123,108,04-12-2020,5,42430.91,0.21,6476.53
ORD037124,PROD037124,127,05-09-2023,3,43097.63,0.46,6606.85
ORD037125,PROD037125,121,13-10-2019,5,38753.98,0.02,7349.33
ORD037126,PROD037126,119,19-11-2022,10,23274.92,0.13,3829.78
ORD037127,PROD037127,132,29-11-2021,4,31441.86,0.07,7842.25
ORD037128,PROD037128,111,23-08-2021,1,32839.72,0.35,3017.18
ORD037129,PROD037129,113,22-03-2021,2,41930.88,0.32,4461.98
ORD037130,PROD037130,109,13-02-2022,7,45651.13,0.14,6115.29
ORD037131,PROD037131,123,03-05-2023,1,34110.52,0.49,4221.06
ORD037132,PROD037132,112,03-08-2020,2,13100.55,0.49,1601.22
ORD037133,PROD037133,131,01-07-2019,3,10532.45,0.46,1303.74
ORD037134,PROD037134,114,28-06-2019,9,2476.8,0.34,168.93
ORD037135,PROD037135,130,17-04-2023,2,24792.14,0.48,1562.27
ORD037136,PROD037136,118,03-08-2023,3,20212.38,0.22,3998.5
ORD037137,PROD037137,102,07-02-2023,6,42379.84,0.18,8572.94
ORD037138,PROD037138,108,02-02-2023,6,3822.82,0.12,527.87
ORD037139,PROD037139,123,26-04-2022,9,43124.62,0.12,10208.29
ORD037140,PROD037140,131,12-11-2021,8,8055.33,0.24,799.17
ORD037141,PROD037141,124,01-11-2019,6,37023.05,0.15,5746.88
ORD037142,PROD037142,133,10-04-2020,4,3467.61,0.12,423.85
ORD037143,PROD037143,133,27-12-2020,3,20775,0.32,2728.39
ORD037144,PROD037144,136,25-02-2023,5,37834.22,0.16,6981.09
ORD037145,PROD037145,110,25-11-2022,7,23394.62,0.22,4022.61
ORD037146,PROD037146,136,24-12-2020,4,22428.27,0.45,1299.91
ORD037147,PROD037147,105,29-12-2021,6,30688.38,0.01,5283.73
ORD037148,PROD037148,106,24-12-2019,4,37582.47,0.05,4560.95
ORD037149,PROD037149,101,21-02-2023,1,3855.01,0.03,965.43
ORD037150,PROD037150,132,28-04-2023,2,22197.17,0.03,5091.41
ORD037151,PROD037151,110,27-02-2020,1,27555.11,0.13,4146.01
ORD037152,PROD037152,102,17-06-2019,8,3009.23,0.12,754.47
ORD037153,PROD037153,134,14-03-2021,5,24878.77,0.12,5047.97
ORD037154,PROD037154,134,01-02-2023,2,45532.94,0.17,4252.36
ORD037155,PROD037155,113,09-02-2020,6,11411.99,0.25,1502.49
ORD037156,PROD037156,112,15-02-2019,3,21856.94,0.22,2876.14
ORD037157,PROD037157,113,28-05-2022,2,47845.97,0.22,5514.54
ORD037158,PROD037158,132,15-09-2022,5,5664.42,0.29,742.87
ORD037159,PROD037159,120,28-05-2020,5,733.4,0.04,83.64
ORD037160,PROD037160,128,04-07-2023,8,6178.19,0.26,931.99
ORD037161,PROD037161,131,11-11-2019,10,31257.5,0.44,4174.55
ORD037162,PROD037162,125,16-05-2023,6,15014.24,0.3,3148.47
ORD037163,PROD037163,108,06-11-2021,1,46277.3,0.43,7083.34
ORD037164,PROD037164,125,03-09-2023,6,25584.48,0.18,4415.42
ORD037165,PROD037165,119,31-08-2022,7,21044.71,0.48,1544.58
ORD037166,PROD037166,114,27-12-2021,6,45729.12,0.49,2906.74
ORD037167,PROD037167,101,01-12-2021,3,47604.07,0.11,11392.71
ORD037168,PROD037168,112,21-10-2020,7,5551.34,0.35,471.44
ORD037169,PROD037169,118,01-10-2020,10,9481.2,0.18,1516.42
ORD037170,PROD037170,127,06-05-2021,3,9727.51,0.1,1145.47
ORD037171,PROD037171,101,08-05-2023,2,34506.9,0.41,2411.36
ORD037172,PROD037172,107,12-10-2021,8,9048.17,0.09,1132.14
ORD037173,PROD037173,133,21-11-2022,2,19166.44,0.21,3439.62
ORD037174,PROD037174,125,16-11-2019,2,18333.06,0.23,3703.01
ORD037175,PROD037175,116,10-10-2023,6,37813.92,0.03,6736.96
ORD037176,PROD037176,111,09-07-2021,7,30450.6,0.35,4375.77
ORD037177,PROD037177,117,07-11-2019,4,10782.61,0.44,664.25
ORD037178,PROD037178,123,27-09-2019,6,12883,0.07,2144.57
ORD037179,PROD037179,111,15-11-2020,3,1238.41,0.46,91.61
ORD037180,PROD037180,121,31-12-2021,8,41577.6,0.14,6611.08
ORD037181,PROD037181,110,17-09-2020,3,44028.29,0.19,7856.52
ORD037182,PROD037182,118,06-07-2021,8,1577.37,0.15,348.68
ORD037183,PROD037183,106,10-02-2020,3,15112.27,0.03,3700.62
ORD037184,PROD037184,108,11-11-2021,3,46426.59,0.47,6931.85
ORD037185,PROD037185,134,16-08-2019,9,23550.07,0.36,1830.14
ORD037186,PROD037186,133,15-05-2022,7,32284.71,0.19,5943.74
ORD037187,PROD037187,132,18-06-2021,2,49098.7,0.16,11869.26
ORD037188,PROD037188,121,10-11-2022,2,41705.61,0.26,8950.15
ORD037189,PROD037189,123,30-07-2022,10,7981.16,0.33,957.09
ORD037190,PROD037190,103,22-01-2023,3,29744.69,0.38,2747.14
ORD037191,PROD037191,106,10-04-2022,3,14344.41,0.5,973.34
ORD037192,PROD037192,118,28-08-2022,10,42534.05,0.25,8424.12
ORD037193,PROD037193,105,25-09-2021,4,27314.57,0.18,4949.29
ORD037194,PROD037194,116,25-07-2023,10,31487.41,0.33,4012.63
ORD037195,PROD037195,127,12-03-2021,6,32194.62,0.18,3749.11
ORD037196,PROD037196,133,10-01-2022,2,47575.13,0.43,6147.7
ORD037197,PROD037197,129,15-04-2022,4,35899.79,0.11,7826.96
ORD037198,PROD037198,121,19-06-2023,6,13192.63,0.34,2270.25
ORD037199,PROD037199,127,05-10-2021,5,35056.68,0.37,4947.63
ORD037200,PROD037200,122,18-11-2020,2,21698.71,0.17,2096.54
ORD037201,PROD037201,109,31-07-2021,3,25902.98,0.41,4498.24
ORD037202,PROD037202,134,09-12-2021,8,44429.27,0.27,9293.64
ORD037203,PROD037203,120,05-11-2023,2,5170.04,0.42,525.62
ORD037204,PROD037204,124,30-10-2021,5,34872.35,0.45,2319.73
ORD037205,PROD037205,119,18-07-2023,7,3387.04,0.39,328.95
ORD037206,PROD037206,135,11-05-2020,7,3980.82,0.27,706.82
ORD037207,PROD037207,132,27-10-2022,6,48841.68,0.44,3882.41
ORD037208,PROD037208,104,12-12-2019,3,45196.49,0.04,12701.71
ORD037209,PROD037209,123,03-09-2022,2,15334.9,0.14,3512.81
ORD037210,PROD037210,135,23-01-2019,9,18552,0.26,3292.63
ORD037211,PROD037211,124,12-03-2021,9,28790.31,0.14,3934.5
ORD037212,PROD037212,127,25-12-2019,3,18731.23,0.37,2423.52
ORD037213,PROD037213,113,24-10-2022,7,4309.48,0.21,887.25
ORD037214,PROD037214,126,26-10-2022,5,43735.41,0.42,4996.08
ORD037215,PROD037215,133,06-12-2022,3,38688.58,0.31,3632.55
ORD037216,PROD037216,131,22-04-2021,8,48365.47,0.23,6607.06
ORD037217,PROD037217,127,10-01-2019,6,23787.64,0.29,2177.33
ORD037218,PROD037218,114,02-11-2023,7,40878.21,0.37,4777.87
ORD037219,PROD037219,105,03-06-2023,8,47135.08,0.01,11993.02
ORD037220,PROD037220,125,01-09-2023,1,2871.37,0.2,440.92
ORD037221,PROD037221,127,29-10-2021,5,17511.37,0.33,2595.53
ORD037222,PROD037222,116,25-05-2020,1,37077.98,0.12,7700.44
ORD037223,PROD037223,115,07-05-2019,9,16298.85,0.16,1809.92
ORD037224,PROD037224,110,21-02-2019,6,6505.35,0.2,1498.92
ORD037225,PROD037225,128,26-04-2023,9,4108.54,0.38,700.24
ORD037226,PROD037226,112,06-01-2022,6,891.1,0.39,143.53
ORD037227,PROD037227,105,26-05-2020,2,33556.1,0.02,5762.27
ORD037228,PROD037228,135,27-08-2020,5,18975.51,0.44,1455.23
ORD037229,PROD037229,119,10-12-2022,8,1858.47,0.5,261.95
ORD037230,PROD037230,107,04-07-2022,3,40675.9,0.05,9541.2
ORD037231,PROD037231,117,08-08-2020,7,8402.65,0,2492.35
ORD037232,PROD037232,120,04-02-2022,3,46786.88,0.43,3981.51
ORD037233,PROD037233,131,06-05-2019,10,45664.3,0.08,7892.06
ORD037234,PROD037234,136,09-04-2020,2,8849.69,0.47,516.75
ORD037235,PROD037235,103,15-06-2023,2,227.52,0.33,16.84
ORD037236,PROD037236,110,01-07-2020,8,37012.51,0.36,3642.63
ORD037237,PROD037237,118,11-03-2019,2,38698.36,0.16,5223.24
ORD037238,PROD037238,128,27-11-2021,1,15257.59,0.17,3677.69
ORD037239,PROD037239,112,01-02-2022,10,13838.79,0.39,1954.23
ORD037240,PROD037240,131,21-05-2022,8,20501.66,0.48,2310.09
ORD037241,PROD037241,135,31-08-2022,4,3163.07,0.47,215.28
ORD037242,PROD037242,127,03-10-2022,8,21009.01,0.15,3894.98
ORD037243,PROD037243,136,01-12-2022,8,12830.05,0.38,2063.74
ORD037244,PROD037244,119,27-11-2021,8,49094.16,0.03,6826.7
ORD037245,PROD037245,126,15-03-2022,9,1802.56,0.28,301.79
ORD037246,PROD037246,133,26-10-2021,6,5538.91,0.01,916.23
